location_date,weighted_mean_temp,weighted_min_temp,weighted_max_temp
2016-12-09,3.378365327267568,0.3809418605928279,6.818681904478851
2016-12-10,3.5351704527258563,0.33208217276923974,6.631031628821309
2016-12-11,5.756041498993615,2.380759809401111,8.878597038482704
2016-12-12,7.333564499604641,3.4947459808806935,10.989507371263738
2016-12-13,6.279866220389267,3.3989568292063574,9.436534417626142
2016-12-14,4.828996964407203,1.4621620224997345,8.397776791422917
2016-12-15,0.8794137764206018,-2.712577283830789,5.128754188398767
2016-12-16,1.3508060747415962,-2.98967915045418,5.369772495127626
2016-12-17,4.269365063179039,-1.4048582304777808,8.624912516939201
2016-12-18,3.168568919494343,-2.6541273639331937,9.650872534937259
2016-12-19,-0.19340293583375479,-4.829745062912481,4.575717097021407
2016-12-20,2.9738264843863957,-2.1473554773233636,8.063597389885377
2016-12-21,6.334541371189078,1.7769472944604952,10.83627681936108
2016-12-22,7.631962550760985,4.118724123814497,11.557333461690837
2016-12-23,7.796331516179032,4.4981043701348655,10.882882902726518
2016-12-24,8.522464664596379,5.913945524603378,11.527425532191998
2016-12-25,8.212939616667168,4.764326656962631,12.066260196904333
2016-12-26,8.943361785304635,4.251886816289984,14.156369033904324
2016-12-27,10.501902307198836,4.986755201134668,15.428553219679726
2016-12-28,8.221479170184477,3.717686855745512,12.4445168519338
2016-12-29,7.893122536122259,3.4638917879025892,12.48905085087761
2016-12-30,5.859202868834676,2.931569833073827,9.17139526426831
2016-12-31,6.438004251256596,2.2262774447438054,9.901858662063884
2017-01-01,7.53209899481736,3.605460950580541,10.934031266255374
2017-01-02,7.510987334559147,4.622888113448988,10.04118573464795
2017-01-03,7.618188111244086,4.029335773326251,10.722581879973692
2017-01-04,5.109954197556322,0.6347054762460492,9.276053240235733
2017-01-05,1.4737175877713724,-1.3591870552738103,4.130993625717562
2017-01-06,-0.7788118855081264,-3.658407811594391,2.2318390537347206
2017-01-07,-1.8531593458661544,-5.253915033894603,1.781939310027604
2017-01-08,-0.3544792233729648,-4.521069759162232,4.04304283325502
2017-01-09,1.947963190559899,-2.107159248789312,5.372482586962259
2017-01-10,6.589646331676317,1.5709503212648668,12.285432537678858
2017-01-11,10.351569017155905,6.90763673029986,14.474166156867714
2017-01-12,11.680483654453035,6.904666696515388,15.941721949319154
2017-01-13,7.479920979000442,3.1140523738225845,12.779148128500186
2017-01-14,4.825480582418411,1.8639096011072522,8.206682469483933
2017-01-15,5.742923747840126,2.82791466010539,9.343257687030997
2017-01-16,7.232649445801533,3.6034198622153424,10.763637226524844
2017-01-17,7.887158872297022,4.916704272654384,11.27636317979387
2017-01-18,8.111558816081276,5.261567080669629,10.961807654960626
2017-01-19,8.7913861522509,5.982288798141042,12.152605589301082
2017-01-20,8.852230029786734,6.509906515485694,11.861010427026567
2017-01-21,10.664862250361642,7.585838952425119,14.208340582951527
2017-01-22,9.527914903177924,7.344019822711799,12.063340886940345
2017-01-23,7.5792201137874695,4.575144793805854,10.703390483631507
2017-01-24,6.867743498426847,3.673422920708973,10.163337904068811
2017-01-25,8.158571172018389,3.96104891327148,12.739778269414757
2017-01-26,7.328801134293964,3.9377998573623243,11.581301107557607
2017-01-27,5.246423889698655,1.8132254162021053,8.420111165080213
2017-01-28,5.08884630997457,1.39277799387425,9.120783325472038
2017-01-29,6.174861740542652,1.8483599938229955,10.770016052290156
2017-01-30,5.88299413771178,0.8735248454893549,10.90002629968424
2017-01-31,6.596187472672414,1.993684426715798,11.44329249120008
2017-02-01,8.249205042349532,3.3843312278981674,12.923123715287131
2017-02-02,6.138077703728403,2.60933826045294,10.048737738192346
2017-02-03,3.6540811444466206,0.8700800459878365,6.623927785220286
2017-02-04,4.057167144580981,-0.3146776275092054,8.15034353737475
2017-02-05,7.643609087983592,3.816944048712153,11.893884609205116
2017-02-06,9.808204399544522,5.576507840060709,14.32982351783544
2017-02-07,10.883675432991524,7.55630750092562,14.658153460278024
2017-02-08,11.136390248546128,6.0064816147982105,16.55816922988559
2017-02-09,4.915838369889706,0.10575556766175957,10.885422169649527
2017-02-10,5.820778553109204,0.24935244379702895,10.340639833146449
2017-02-11,10.317607294619595,5.948485580516916,14.931167508522641
2017-02-12,9.443162846533639,5.62454895171271,13.750371502545615
2017-02-13,8.213419883823551,3.915969564987498,12.39650324631851
2017-02-14,7.5188812715757045,3.3091478428167145,12.103422472978156
